,username,tweet,link
1282,___chase,@agaycaballero diagnostico de depressão clínica motivo principal: menes,https://twitter.com/___Chase/status/296084830108647424
1283,_ldeassis_,@achatasoueu Por rexperiência própria: Muito diagnóstico de depressão é feito por comodismo do médico. Amigo meu testou isso uma vez (1),https://twitter.com/_ldeassis_/status/295631949052121088
1284,teclologoexisto,"""""Meu filho, Rômulo, de 9 anos, teve diagnóstico de depressão. Os médicos receitaram Rivotril, e ele está dormindo bem e não chora tanto""",https://twitter.com/teclologoexisto/status/294926869676060672
1285,asvezesedu,acabei de descobrir que na empresa eles dão afastamento remunerado pra quem tem atestado médico com diagnóstico de depressão,https://twitter.com/asvezesedu/status/294269645807046656
1286,m_ribeiroavare,DIAGNÓSTICO DE DEPRESSÃO  Depressão é a tristeza quando não acaba mais. É uma doença que ataca tão...  http://fb.me/1YiY4tDbj ,https://twitter.com/m_ribeiroavare/status/290860091673030656
1287,vaanpavan,"@Lidd_ ia do despertar direto pro psicólogo com diagnóstico de depressão né, cê ta querendo me matar, é? hahaha",https://twitter.com/vaanpavan/status/281546068133568512
1289,vladimirbernik,"Métodos laboratoriais  e de imagens (Ressonância Magnética) ajudam no diagnóstico de depressão. Fonte: (Amer. J. Psychiatry, nov. 2012).",https://twitter.com/vladimirbernik/status/273765561912156160
1290,joaovsanches,''carlinhos cachoeira foi internado pelo diagnóstico de depressão'' aaaaaaaaaaa ta!,https://twitter.com/joaovsanches/status/273197225142792192
1292,titamarinho,"Embora não exista o diagnóstico de depressão pós-parto masculina, em muitos casos isso ocorre nos homens no...  http://fb.me/22jH88UEM ",https://twitter.com/TitaMarinho/status/269722439947259904
1294,tardisaddicted,fui dormir às 19h de novo e só acordei agora há pouco de novo. B. disse que é efeito psicológico do diagnóstico de depressão.,https://twitter.com/tardisaddicted/status/268314038210011136
1295,revistaopaque,"Embora não exista o diagnóstico de depressão pós-parto masculina, em muitos casos isso ocorre nos homens no...  http://fb.me/1NxzoofHa ",https://twitter.com/RevistaOpaque/status/261071265098518528
1296,ama_adri,"@AlexCarvalho_AC eu também tenho medo. Ela é professora, mas faz anos que está fora da sala de aula, saiu com diagnóstico de depressão.😳",https://twitter.com/ama_adri/status/254999331126525952
1297,gubamac,@lglhrm isso nao ajuda no seu diagnostico de depressao peço q pare,https://twitter.com/gubamac/status/252592838523641856
1298,cmaria_maria,Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ … essa é uma doença horrível merece mais enteresse do poder publico,https://twitter.com/cmaria_maria/status/251119149739294721
1299,ramon2p,"@FlearDiamond ...O que lhe sobra de inteligência, lhe falta em auto-confiaça e auto-estima, isso é diagnóstico de depressão.",https://twitter.com/ramon2p/status/250319362358140929
1301,silvanachaddadb,Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/silvanachaddadb/status/231507936705388546
1303,maateus_afonso,"Depressão: - Se eu fosse no psicólogo, e por acaso eu tivesse com diagnóstico de depressão e ele me receita���  http://tmblr.co/ZZm_PxQaVx6K ",https://twitter.com/Maateus_Afonso/status/230858776109019136
1306,susanerib,Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/SusaneRib/status/224837722542571521
1307,carneiropaulo,“@lopes_md: Tenho 6 de 7 critérios para o diagnostico de depressão. Vou beberr!!!” vou continuar.,https://twitter.com/CarneiroPaulo/status/224616279770808320
1308,kuja,O diagnóstico de depressão também era fraude?,https://twitter.com/kuja/status/223143282790768641
1309,anotherbecks,#100thingsaboutme 84. tenho diagnostico de depressão e ansiedade.,https://twitter.com/anotherbecks/status/220320750924599296
1310,lisforliar,"@paulanportugal só um que eu achei no scielo, o nome é 'O diagnóstico de depressão', é bem grandinho, mas me ajudou bastante.",https://twitter.com/Lisforliar/status/218882997821243393
1311,julio_balisa,Júlio Balisa: CUIDADO COM O DIAGNÓSTICO DE DEPRESSÃO  http://juliobalisa.blogspot.com/2012/06/cuidado-com-o-diagnostico-de-depressao.html?spref=tw …,https://twitter.com/Julio_Balisa/status/217040192115183616
1312,guiaclinico,Estudos mostram que há mais diagnóstico de depressão na população em geral.  Mas o tratamento está mais efetivo e...  http://fb.me/1blgGief2 ,https://twitter.com/guiaclinico/status/216241266957099008
1313,leonmsampaio,Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/leonmsampaio/status/215993273364389888
1315,sanzinha11,Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/SANZINHA11/status/214474803049021440
1316,analuuizagp,"@heyygiu tao rica q ta pouco se fudendo se ta perdido ou n PFVR NE se fosse eu, ja estaria internada com diagnostico de depressao",https://twitter.com/analuuizagp/status/213821984759496705
1317,rodolfo_lobo,"... Uma pessoa que tenha uma fase depressiva, receba o diagnóstico de depressão e dez anos depois apresente um episódio ...",https://twitter.com/rodolfo_lobo/status/208137675625070592
1318,charlotte_run,"se eu tatuasse as frases das minhas bandas preferidas, quanto tempo demoraria pra alguém querer dar meu diagnóstico de depressão?",https://twitter.com/charlotte_run/status/205492839092715521
1319,juliadecamillo,o que acreditar nesse tipo de comentário já me deu? meses de terapia com a porra de um diagnóstico de depressão,https://twitter.com/juliadecamillo/status/204973703644188674
1320,apsicologa,Imagine que passaria a ser possível fazer o diagnóstico de depressão na adolescência a partir de uma simples...  http://fb.me/10VenFwB1 ,https://twitter.com/apsicologa/status/204896309763768320
1321,clinicapsiq,Conhecer os sintomas pode facilitar a busca por ajuda :Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/ClinicaPsiq/status/203243284167008258
1322,pauloalvesmeira,Exame de sangue pode tornar o diagnóstico de depressão mais preciso,https://twitter.com/pauloalvesmeira/status/200664307158097920
1323,jmalagres,acho que essa glra que posta frases de amor no twitter deveria ser internada com diagnóstico de depressão aguda,https://twitter.com/jmalagres/status/196748608828227584
1326,ascronomo,com quantos tweets diários se fecha um diagnóstico de depressão  maior?,https://twitter.com/ascronomo/status/192733739330179073
1327,janagimene_rj,"@Kikiie Tive uma amiga assim na faculdade, ela teve diagnóstico de depressão leve.Fisicamente ótima, mas estava dodói de tristeza =(",https://twitter.com/janagimene_rj/status/184360066055553025
1328,marcoreio,@surfistinho_xp teria que ter um medico pra compravar que diagnostico de depressão se descobre atraves de raio x,https://twitter.com/marcoreio/status/181507450296475650
1329,rogener,Então vc vai no ortopedista ver uma dor no ombro e sai com diagnóstico de depressão! O.o Hahahaha,https://twitter.com/Rogener/status/175679815888797696
1330,nuncatevideboa,Psicologos poderiam analisar o twitter pra dar diagnóstico de depressão.,https://twitter.com/nuncatevideboa/status/175531215993044993
1331,scalon_,Auto-diagnóstico de depressão pré-mudança.,https://twitter.com/scalon_/status/173590318942392320
1332,lftofoli,Editorial do ‘Lancet’ sobre retirada do luto como critério de exclusão p/ o diagnóstico de depressão no DSM-5.  http://flpbd.it/bXgeO60248-7 ,https://twitter.com/lftofoli/status/170849276807757825
1333,3melhoridade,Não deixe de dar uma olhadinha - Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/3melhoridade/status/169484086631612417
1334,vancamurugy,@carlosmaltz vc acredita que muitas pessoas com diagnostico de depressão e outras síndromes poderiam trocar os remédios por um pouco de fé?,https://twitter.com/VanCamurugy/status/165537740119740416
1335,eduhonorato,@omafreire Celine dion? isso deveria ser critério de diagnostico de depressão com tedio. rs,https://twitter.com/eduhonorato/status/162057094974013440
1336,minlittlegirl,"você ta triste, ai começa tocar Adele e você se interna com diagnostico de depressão.",https://twitter.com/minlittlegirl/status/159790195821117441
1337,sealvia,Até que eu tou bem funcional pra quem acaba de receber diagnóstico de depressão...,https://twitter.com/sealvia/status/146991855064715266
1338,anapaulacdea,fiz um auto-diagnóstico de depressão,https://twitter.com/AnaPaulacdea/status/140811857874272256
1339,ingridvianac,As técnicas contemplam diagnóstico de depressão? Onde a visão positiva é +hard (@ProfFelipeLima live on  http://twitcam.livestream.com/7cecp ),https://twitter.com/IngridVianaC/status/139138348198526976
1340,72_sunshine,Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/72_sunshine/status/138818130544820224
1341,lisemoraes,Diagnóstico de depressão:  http://drauziovarella.com.br/doencas-e-sintomas/diagnostico-de-depressao/ …,https://twitter.com/lisemoraes/status/136503830719373312
1342,cademianewlife,Diagnóstico de depressão:  http://tinyurl.com/72hmqh5  #NewLifeDicas,https://twitter.com/cademianewlife/status/135061829532655616
1343,katyadangelles,É bom esse poso experimentar verdadeiramente um diagnóstico de depressão e síndrome do pânico e ter mesmo que tomar certos remédios...,https://twitter.com/katyadangelles/status/133866523650572288
1344,danielmbarros,"Para quem se interessou, vai aí minha aula no Congr Bras de Psiquiatria- Diagnóstico de depressão no contexto pericial  http://goo.gl/NBfXp ",https://twitter.com/danielmbarros/status/133198794299936769
1345,romuloozolio,Bom ontem fechei com a ajuda de uma amiga de sala da facul meu diagnostico de Depressão e fui ao psiquiatra pra confirmar...,https://twitter.com/RomuloOzolio/status/128823132042690560
1346,drlimafc,Minha humilde vida se resume a ficar na cama se cueca assistindo os videos do @furomtv isso é diagnóstico de depressão,https://twitter.com/DrLimaFC/status/122047898220363776
1347,biancazago2,Domingo com D de diagnóstico de depressão.,https://twitter.com/biancazago2/status/115646355594162176
1348,meusaltoquinze,domingo com D de diagnóstico de depressão,https://twitter.com/meusaltoquinze/status/115461534062350336
1349,sreddiejr,"Diagnóstico de depressão é infalível. Mesmo que você não tenha, vai ficar deprimido com a notícia",https://twitter.com/sreddiejr/status/113543344902258688
1350,omacaquinho,"Diagnóstico de depressão é infalível. Mesmo que você não tenha, vai ficar deprimido com a notícia.",https://twitter.com/oMacaquinho/status/113466025751756800
1351,alex__alvares,"@myzinhaquiribam voa voa perfeito, mais comigo nada bem My. acabei de chegar do médico. recebi diagnóstico de Depressão profunda",https://twitter.com/Alex__Alvares/status/103178485333377025
1352,mfc_paulopoli,Matéria na Piauí desse mês trata do excesso de diagnóstico de depressão e da duvidosa eficácia dos antidepressivos. Nas bancas!,https://twitter.com/MFC_PauloPoli/status/102725387720732673
1353,adrivillalba74,@AssedioMoral eu sei o que é isso 60 dias de afastamento com diagnostico de depressão profunda e adivinhem só o motivo?!,https://twitter.com/Adrivillalba74/status/99878348964102145
1355,paulolaredomd,@rafinhabastos NOOOOOSSSSAAAA É isso meeesssmooo!!! O critério diagnóstico de depressão major é assistir dança do famosos no Domingo pqp!!!,https://twitter.com/paulolaredomd/status/97843696975880192
1356,luscojr,meu diagnostico de depressão tá na cidade eu moro,https://twitter.com/luscojr/status/95308044744921088
1357,iisalua,"Pra ter diagnostico de depressão é só você ir no médico e se fazer um pouquinho, já virou moda até ¬¬",https://twitter.com/iisalua/status/85407625746980864
1358,fesalles,No Brasil cerca de 17 milhões de pessoas tem diagnostico de depressão. A doença será mais comum em 2030 no Brasil.,https://twitter.com/FeSalles/status/76399992738291712
1360,igorbaros_,@_IgorOliv está no hospital sofreu infarto e recebeu diagnóstico de depressão @Deeh_Rawr aqi,https://twitter.com/igorbaros_/status/74571233458520064
1361,igorbaros_,@_IgorOliv está no hospital sofreu infarto e recebeu diagnóstico de depressão @Deeh_Rawr @Deeh_Rawr aqi .,https://twitter.com/igorbaros_/status/74513066334760960
1362,igorbaros_,@_IgorOliv está no hospital sofreu infarto e recebeu diagnóstico de depressão @Deeh_Rawr @Deeh_Rawr aqi,https://twitter.com/igorbaros_/status/74512959182868481
1363,andrefausto,"@glaucomoretti 15 anos, diagnóstico de depressão... crueldade cara...",https://twitter.com/AndreFausto/status/72354884707565568
1364,netims,"Se vocês fossem capazes de ver minha situação nesse momento, me davam um diagnóstico de depressão fulminante certeza! HAHAHAHAHA",https://twitter.com/Netims/status/70283653866979328
1365,karinafdes,"#CQC passando, e gnt me alugando no msn atras de diagnóstico de depressão. Ñ vejo a hora de me formar e para de trabalhar de graça --'",https://twitter.com/KarinaFdes/status/60157167214395393
1366,swamypalmeira,(...) de muitos anos. Uma pessoa que tenha uma fase depressiva receba o diagnóstico de depressão e dez anos depois apresente um (...),https://twitter.com/swamypalmeira/status/50950310637744128
1368,eduhonorato,"""Ouvir Dido as 6 da manha no carro"" deverias serv criterio de diagnostico de depressao. Ahahahah",https://twitter.com/eduhonorato/status/40723798147735552
1369,jokassj,"Mais uma gestante c/ diagnóstico de depressão pq os patrões lhe agridem psicologicamente: ""Vc, grávida, não serve para nada!"". Concedido.",https://twitter.com/jokassj/status/40428794070306816
1370,gisselbriceno,Você vai ver daqui a pouco no Band Local:Médico manda mulher para casa com diagnóstico de depressão e morre no dia seguinte.Motivo:pneumonia,https://twitter.com/gisselbriceno/status/27471479855644672
